ID,Donor,Acceptor,DA,plan_Solutions_1_S1,plan_Solutions_1_ann. time,plan_Solutions_1_conc.,plan_Solutions_1_speed,Layer thickness [nm],features_D.1.c_UV,features_D.1a.w_UV,features_D.1a.c_UV,features_D.2.a_UV,features_A.0.a_UV,features_A.1.w_UV,features_A.1.c_UV,features_A.1a.w_UV,features_atot_UV,features_XD_UV,features_XA_UV,FF_IV,JSC_IV,PCE_IV,VOC_IV,Deg_JSC_IV,Deg_VOC_IV,Deg_FF_IV,Deg_PCE_IV,Retained_JSC_IV,Retained_VOC_IV,Retained_FF_IV,Retained_PCE_IV,HotOneEncoded_plan_Solutions_1_M1_PM6_321136,HotOneEncoded_plan_Solutions_1_M1_PTVT-T_321032,HotOneEncoded_plan_Solutions_1_M1_PTQ10_321145,HotOneEncoded_plan_Solutions_1_M1_PCE10_120058,HotOneEncoded_plan_Solutions_1_M1_D18CL_323001,HotOneEncoded_plan_Solutions_1_M2_BTP-4F-12 (Y12)_321125,HotOneEncoded_plan_Solutions_1_M2_ITIC_120057,HotOneEncoded_plan_Solutions_1_M2_ITIC-4F_120033,HotOneEncoded_plan_Solutions_1_M2_L8-BO_321144,HotOneEncoded_plan_Solutions_1_M2_PY-IT_321127
198,PTQ10,PY-IT,PTQ10-PY-IT,CF,0,10,3000,20.39412396,2.04392504,0.092276231,2.192324722,0.7,0.032577614,0.062161334,1.530439164,0.080018121,0.127168952,0.409911606,0.590088394,46.26590569,12.86237764,5.200895671,0.873968576,10.6964,0.9312,48.8,4.8613,0.831603635,1.065484533,1.054772392,0.934704387,0,0,1,0,0,0,0,0,0,1
198,PTQ10,PY-IT,PTQ10-PY-IT,CF,0,10,3000,21.64203763,2.044002031,0.092422834,2.192546904,0.7,0.031886235,0.062279987,1.530609688,0.080153425,0.128708193,0.411082185,0.588917815,45.55890418,12.7621351,5.164235232,0.888197219,10.6137,0.9251,46.84,4.5987,0.831655512,1.041547958,1.028119549,0.890490033,0,0,1,0,0,0,0,0,0,1
199,PTQ10,PY-IT,PTQ10-PY-IT,CF,2,10,3000,26.51074518,2.043266483,0.092100128,2.192761452,0.7,0.033117362,0.063098057,1.526725521,0.080677494,0.135705238,0.410977418,0.589022582,50.16433877,13.45412709,6.349022221,0.940711015,11.5323,0.9167,44.9,4.7462,0.857157058,0.974475674,0.895058145,0.747548179,0,0,1,0,0,0,0,0,0,1
199,PTQ10,PY-IT,PTQ10-PY-IT,CF,2,10,3000,21.36966238,2.04251358,0.091914463,2.191574636,0.7,0.031689995,0.062675971,1.526543699,0.080543343,0.128514662,0.41100832,0.58899168,50.52987965,13.33212287,6.336831578,0.940642491,11.6139,0.9143,45.52,4.8336,0.871121585,0.971995215,0.900853125,0.762778676,0,0,1,0,0,0,0,0,0,1
199,PTQ10,PY-IT,PTQ10-PY-IT,CF,2,10,3000,19.3471816,2.041963019,0.091709954,2.19086003,0.7,0.031577042,0.062482084,1.526391593,0.080486705,0.125584618,0.412016668,0.587983332,51.05835512,12.72950113,6.085128759,0.936249435,11.0354,0.8453,39.87,3.7188,0.866915356,0.902857688,0.780871219,0.611129221,0,0,1,0,0,0,0,0,0,1
199,PTQ10,PY-IT,PTQ10-PY-IT,CF,2,10,3000,23.05592997,2.042453774,0.091885907,2.19175081,0.7,0.032011966,0.062746811,1.526325107,0.080667847,0.130874423,0.411096342,0.588903658,48.73903099,13.14900385,6.016604391,0.938818661,11.6996,0.8981,43.46,4.5665,0.889770825,0.956627768,0.891687814,0.758982925,0,0,1,0,0,0,0,0,0,1
200,PTQ10,PY-IT,PTQ10-PY-IT,CF,1,10,2000,40.53759753,2.045626823,0.093071973,2.197355624,0.7,0.036074636,0.064091756,1.52715753,0.08093755,0.154662369,0.412353143,0.587646857,53.83373137,15.52962167,7.982120861,0.954779181,12.8562,0.9151,46.66,5.4891,0.827850174,0.95844151,0.866742817,0.687674378,0,0,1,0,0,0,0,0,0,1
200,PTQ10,PY-IT,PTQ10-PY-IT,CF,1,10,2000,38.85795018,2.045325427,0.092997769,2.196492225,0.7,0.036061824,0.063960728,1.526747856,0.080880226,0.153265769,0.407284743,0.592715257,53.68287674,15.417127,7.894309878,0.9538387,13.038,0.8414,39.02,4.2802,0.845682856,0.882119797,0.726861196,0.542187989,0,0,1,0,0,0,0,0,0,1
200,PTQ10,PY-IT,PTQ10-PY-IT,CF,1,10,2000,38.44796868,2.045042871,0.092842015,2.196125768,0.7,0.034805049,0.063949478,1.526778684,0.080954996,0.152812118,0.40728026,0.59271974,53.64345201,15.29062127,7.806932113,0.951784338,12.6314,0.9307,49.25,5.7899,0.826088082,0.977847568,0.918099007,0.741635756,0,0,1,0,0,0,0,0,0,1
200,PTQ10,PY-IT,PTQ10-PY-IT,CF,1,10,2000,37.56936936,2.045098801,0.092641105,2.195579935,0.7,0.035417965,0.063771177,1.527116804,0.080973627,0.150948446,0.410818031,0.589181969,53.22886405,14.95836873,7.545854876,0.947713388,12.3837,0.9175,46.35,5.2663,0.827877707,0.968119699,0.87076816,0.697906345,0,0,1,0,0,0,0,0,0,1
